datetime,ticker,size,price,impact,score
2025-08-18 13:38:00+00:00,META,-50,758.140171895644,3.911297476525264e-06,-6.501293929647219e-05
2025-08-18 13:38:00+00:00,NFLX,-50,1237.6718649267834,7.2953860706619115e-06,-3.563482142222378e-05
2025-08-18 13:38:00+00:00,ORCL,50,247.03443407805565,3.950484390169267e-06,1.715324734575113e-05
2025-08-18 13:38:00+00:00,PG,50,155.46319271532158,3.2545692961628994e-06,4.735193785712029e-05
2025-08-18 13:38:00+00:00,TSLA,-50,331.3034340059012,2.5106772514614645e-06,-5.3384624422081054e-05
2025-08-18 13:38:00+00:00,WMT,-50,99.99977385600506,2.0409217454642476e-06,-2.428942221082563e-05
2025-08-18 13:39:00+00:00,AAPL,-50,231.91780527724774,4.4721359549995795e-05,-1.704848650659049e-05
2025-08-18 13:39:00+00:00,AMD,-50,177.5007838007987,2.9522874944129013e-06,-3.0665409398042545e-05
2025-08-18 13:39:00+00:00,C,-50,93.94265834449043,3.6655001067178207e-06,-1.8292062613923798e-05
2025-08-18 13:39:00+00:00,CSCO,50,66.65628652655724,2.5875647373549567e-06,2.525735345404764e-05
2025-08-18 13:39:00+00:00,GS,-50,728.3943569329656,8.275907174842627e-06,-2.1618347852153673e-05
2025-08-18 13:39:00+00:00,INTC,-50,23.458194501206002,2.974541706507343e-06,-2.149804023702367e-05
2025-08-18 13:39:00+00:00,KO,-50,69.68498213051402,2.2818355704258454e-06,-1.2443640810993396e-05
2025-08-18 13:39:00+00:00,META,-50,759.4171159952973,3.911297476525264e-06,-0.00010123124013049728
2025-08-18 13:39:00+00:00,MSFT,-50,521.2729480781279,2.4113048901654754e-06,-2.3572802049137084e-05
2025-08-18 13:39:00+00:00,NFLX,-50,1238.3751212682623,7.2953860706619115e-06,-5.270085011691116e-05
2025-08-18 13:39:00+00:00,PG,50,155.31312333372344,3.2545692961628994e-06,3.0697669575080576e-05
2025-08-18 13:39:00+00:00,TSLA,-50,332.4027653356339,2.5106772514614645e-06,-4.379793476168214e-05
2025-08-18 13:39:00+00:00,WMT,-50,100.03974706387166,2.0409217454642476e-06,-2.1860416308766266e-05
2025-08-18 13:40:00+00:00,AAPL,50,231.9913073141884,4.4721359549995795e-05,2.3376696123848314e-05
2025-08-18 13:40:00+00:00,C,-50,94.01422414877575,3.6655001067178207e-06,-1.5119974020779825e-05
2025-08-18 13:40:00+00:00,CSCO,50,66.81356157625652,2.5875647373549567e-06,1.698288785452608e-05
2025-08-18 13:40:00+00:00,DIS,-50,116.36041233661365,4.088803601487326e-06,-1.35445279806089e-05
2025-08-18 13:40:00+00:00,GS,-50,728.8243750703637,8.275907174842627e-06,-1.4880419479460858e-05
2025-08-18 13:40:00+00:00,INTC,-50,23.488180098269897,2.974541706507343e-06,-2.0731267304915306e-05
2025-08-18 13:40:00+00:00,KO,-50,69.6749850181749,2.2818355704258454e-06,-2.5477827096509747e-05
2025-08-18 13:40:00+00:00,META,-50,759.3671533917422,3.911297476525264e-06,-6.15764750457151e-05
2025-08-18 13:40:00+00:00,MSFT,-50,521.1580156161466,2.4113048901654754e-06,-2.1102218775230298e-05
2025-08-18 13:40:00+00:00,NFLX,-50,1238.4014750798096,7.2953860706619115e-06,-4.183062090081184e-05
2025-08-18 13:41:00+00:00,AAPL,50,231.6815378379252,4.4721359549995795e-05,1.13071844602741e-05
2025-08-18 13:41:00+00:00,AMD,-50,177.33436363806922,2.9522874944129013e-06,-2.1506801129922506e-05
2025-08-18 13:41:00+00:00,C,-50,94.13256508822202,3.6655001067178207e-06,-1.876123992683286e-05
2025-08-18 13:41:00+00:00,CSCO,50,66.78354771994621,2.5875647373549567e-06,3.7007031746180934e-05
2025-08-18 13:41:00+00:00,DIS,-50,116.39629816850824,4.088803601487326e-06,-1.1444352705787198e-05
2025-08-18 13:41:00+00:00,GOOGL,-50,204.20736062323948,2.358849692591628e-06,-1.1525475396190545e-05
2025-08-18 13:41:00+00:00,GS,-50,729.099198692009,8.275907174842627e-06,-1.9120581481525467e-05
2025-08-18 13:41:00+00:00,INTC,50,23.611870580845867,2.974541706507343e-06,6.139386161754809e-05
2025-08-18 13:41:00+00:00,JPM,-50,289.7839766354566,3.625164740836918e-06,-1.1741000698159942e-05
2025-08-18 13:41:00+00:00,KO,-50,69.69497924285314,2.2818355704258454e-06,-2.8629280958864314e-05
2025-08-18 13:41:00+00:00,META,-50,756.9633360163007,3.911297476525264e-06,-3.941938990885505e-05
2025-08-18 13:41:00+00:00,MSFT,-50,520.0036276235393,2.4113048901654754e-06,-2.6155091481363296e-05
2025-08-18 13:41:00+00:00,NFLX,-50,1239.320930282687,7.2953860706619115e-06,-3.0269519751629672e-05
2025-08-18 13:41:00+00:00,ORCL,-50,246.52569451258546,3.950484390169267e-06,-2.8497463347384856e-05
2025-08-18 13:41:00+00:00,PG,50,155.56825654890838,3.2545692961628994e-06,1.0788630631372198e-05
2025-08-18 13:41:00+00:00,WMT,-50,100.01976045993837,2.0409217454642476e-06,-1.616743349090882e-05
2025-08-18 13:42:00+00:00,AMZN,-50,229.36225976246322,1.7573410953244439e-06,-1.6964532729548137e-05
2025-08-18 13:42:00+00:00,BAC,-50,47.051368814471864,2.0063321207983495e-06,-1.0063833749950412e-05
2025-08-18 13:42:00+00:00,CSCO,50,66.71331438019263,2.5875647373549567e-06,1.7599716160655933e-05
2025-08-18 13:42:00+00:00,DIS,-50,116.5162327975007,4.088803601487326e-06,-1.784898242755993e-05
2025-08-18 13:42:00+00:00,GOOGL,-50,204.3872781292309,2.358849692591628e-06,-2.7398387767296508e-05
2025-08-18 13:42:00+00:00,GS,-50,729.2791608859833,8.275907174842627e-06,-1.1358358198284007e-05
2025-08-18 13:42:00+00:00,INTC,50,23.62687751480544,2.974541706507343e-06,9.839870917716524e-05
2025-08-18 13:42:00+00:00,JPM,-50,289.4291749438037,3.625164740836918e-06,-2.5606575759696354e-05
2025-08-18 13:42:00+00:00,KO,-50,69.69997398624149,2.2818355704258454e-06,-1.5681902530955124e-05
2025-08-18 13:42:00+00:00,META,-50,757.3981753791102,3.911297476525264e-06,-2.7582258411330333e-05
2025-08-18 13:42:00+00:00,MSFT,-50,519.8936975298608,2.4113048901654754e-06,-4.5793701312476496e-05
2025-08-18 13:42:00+00:00,NFLX,-50,1238.131592528222,7.2953860706619115e-06,-1.57638081552797e-05
2025-08-18 13:42:00+00:00,NVDA,50,182.59144477483514,1.0672593707008845e-06,1.0789793367814056e-05
2025-08-18 13:42:00+00:00,ORCL,-50,246.37577620559784,3.950484390169267e-06,-2.9882713036474506e-05
2025-08-18 13:42:00+00:00,TSLA,-50,330.71373414746984,2.5106772514614645e-06,-2.9826557284567806e-05
2025-08-18 13:42:00+00:00,WMT,-50,100.07473315271024,2.0409217454642476e-06,-1.4126843924233027e-05
2025-08-18 13:43:00+00:00,AMD,50,177.42419776114676,2.9522874944129013e-06,1.1991066785514142e-05
2025-08-18 13:43:00+00:00,AMZN,-50,229.2799036450566,1.7573410953244439e-06,-3.7647515720757454e-05
2025-08-18 13:43:00+00:00,DIS,50,116.5887402469652,4.088803601487326e-06,1.4805216880045991e-05
2025-08-18 13:43:00+00:00,GOOGL,-50,204.54219904351925,2.358849692591628e-06,-1.722110565051272e-05
2025-08-18 13:43:00+00:00,INTC,50,23.74193512788078,2.974541706507343e-06,0.0001038580687770722
2025-08-18 13:43:00+00:00,JPM,-50,289.68402089753135,3.625164740836918e-06,-1.8674164520465635e-05
2025-08-18 13:43:00+00:00,MSFT,-50,520.2062235398025,2.4113048901654754e-06,-3.133125428771562e-05
2025-08-18 13:43:00+00:00,ORCL,-50,246.3371909241453,3.950484390169267e-06,-2.79179580086909e-05
2025-08-18 13:43:00+00:00,TSLA,-50,331.18420073912375,2.5106772514614645e-06,-2.026736430417096e-05
2025-08-18 13:44:00+00:00,AAPL,-50,231.92360045861187,4.4721359549995795e-05,-1.594778854362481e-05
2025-08-18 13:44:00+00:00,AMD,-50,177.28078647241043,2.9522874944129013e-06,-1.4396772200246623e-05
2025-08-18 13:44:00+00:00,AMZN,-50,229.3348687278591,1.7573410953244439e-06,-3.923300878375478e-05
2025-08-18 13:44:00+00:00,BAC,50,47.22869904088165,2.0063321207983495e-06,2.8297550974342468e-05
2025-08-18 13:44:00+00:00,DIS,50,116.69379653491538,4.088803601487326e-06,2.1459091838953098e-05
2025-08-18 13:44:00+00:00,GOOGL,-50,204.42595497887012,2.358849692591628e-06,-1.6367958585756468e-05
2025-08-18 13:44:00+00:00,GS,50,730.5411107206118,8.275907174842627e-06,1.0066789873697443e-05
2025-08-18 13:44:00+00:00,INTC,50,23.74193512788078,2.974541706507343e-06,0.00012667271801508812
2025-08-18 13:44:00+00:00,MSFT,-50,520.6283136164737,2.4113048901654754e-06,-2.6769254650954865e-05
2025-08-18 13:44:00+00:00,NFLX,-50,1235.1831378529657,7.2953860706619115e-06,-2.6924900640832084e-05
2025-08-18 13:44:00+00:00,NVDA,-50,182.0087617525259,1.0672593707008845e-06,-2.6442791057104426e-05
2025-08-18 13:44:00+00:00,ORCL,-50,245.80605613684622,3.950484390169267e-06,-4.4021650805071046e-05
2025-08-18 13:44:00+00:00,PG,50,155.65329077632464,3.2545692961628994e-06,1.2148879816346486e-05
2025-08-18 13:44:00+00:00,TSLA,-50,331.42336882426105,2.5106772514614645e-06,-4.2703295960207616e-05
2025-08-18 13:44:00+00:00,WMT,50,100.38066929341987,2.0409217454642476e-06,1.0904421511664175e-05
2025-08-18 13:45:00+00:00,AMZN,-50,229.4248199094265,1.7573410953244439e-06,-3.1182016476969536e-05
2025-08-18 13:45:00+00:00,BAC,50,47.27371979919271,2.0063321207983495e-06,2.3693243587559193e-05
2025-08-18 13:45:00+00:00,CSCO,-50,66.64648776620572,2.5875647373549567e-06,-3.528916897999807e-05
2025-08-18 13:45:00+00:00,DIS,50,116.85888062555681,4.088803601487326e-06,1.4820759807717788e-05
2025-08-18 13:45:00+00:00,GOOGL,-50,204.4472455475201,2.358849692591628e-06,-2.264494296794692e-05
2025-08-18 13:45:00+00:00,INTC,50,23.88700851718324,2.974541706507343e-06,0.00012226222414363146
2025-08-18 13:45:00+00:00,META,50,761.663646904181,3.911297476525264e-06,1.4886052525838286e-05
2025-08-18 13:45:00+00:00,MSFT,-50,520.2884575943411,2.4113048901654754e-06,-1.841763686576265e-05
2025-08-18 13:45:00+00:00,NFLX,-50,1236.092588368126,7.2953860706619115e-06,-3.625964318311825e-05
2025-08-18 13:45:00+00:00,NVDA,-50,182.06372687327786,1.0672593707008845e-06,-1.8220480284740677e-05
2025-08-18 13:45:00+00:00,ORCL,-50,245.90601184223755,3.950484390169267e-06,-1.6346277607592806e-05
2025-08-18 13:45:00+00:00,WMT,50,100.43939932502731,2.0409217454642476e-06,1.9110931291596993e-05
2025-08-18 13:46:00+00:00,AAPL,50,232.41663347679145,4.4721359549995795e-05,3.513354804775675e-05
2025-08-18 13:46:00+00:00,AMZN,-50,229.19493958393213,1.7573410953244439e-06,-1.6380556745452165e-05
2025-08-18 13:46:00+00:00,BAC,50,47.29513099401512,2.0063321207983495e-06,2.9312130292724953e-05
2025-08-18 13:46:00+00:00,CSCO,-50,66.5815179942182,2.5875647373549567e-06,-2.0117083416540034e-05
2025-08-18 13:46:00+00:00,DIS,50,116.90890125005274,4.088803601487326e-06,2.4341109424015194e-05
2025-08-18 13:46:00+00:00,INTC,50,23.83698413177935,2.974541706507343e-06,0.00012881728359658817
2025-08-18 13:46:00+00:00,KO,50,69.9050971798129,2.2818355704258454e-06,1.0467187599941966e-05
2025-08-18 13:46:00+00:00,META,50,760.3228226622157,3.911297476525264e-06,5.315281334560613e-05
2025-08-18 13:46:00+00:00,NFLX,-50,1235.602846703536,7.2953860706619115e-06,-3.814373714122219e-05
2025-08-18 13:46:00+00:00,NVDA,-50,182.24693885873643,1.0672593707008845e-06,-2.565057443557843e-05
2025-08-18 13:46:00+00:00,ORCL,-50,246.3108065222034,3.950484390169267e-06,-3.308289069196446e-05
2025-08-18 13:46:00+00:00,TSLA,50,332.76714115783653,2.5106772514614645e-06,3.9626534931795064e-05
2025-08-18 13:46:00+00:00,WMT,50,100.37036443994052,2.0409217454642476e-06,2.6278261551592174e-05
2025-08-18 13:47:00+00:00,AAPL,50,232.4165266070855,4.4721359549995795e-05,2.3321900030073005e-05
2025-08-18 13:47:00+00:00,AMZN,-50,229.3748571981999,1.7573410953244439e-06,-1.1665010333875233e-05
2025-08-18 13:47:00+00:00,BAC,50,47.28372313994663,2.0063321207983495e-06,3.519197473054589e-05
2025-08-18 13:47:00+00:00,CSCO,-50,66.53654244079303,2.5875647373549567e-06,-1.8493250298829715e-05
2025-08-18 13:47:00+00:00,DIS,50,116.78383823895228,4.088803601487326e-06,1.4931630803975457e-05
2025-08-18 13:47:00+00:00,GOOGL,-50,204.19636456307,2.358849692591628e-06,-1.5474089447614776e-05
2025-08-18 13:47:00+00:00,INTC,50,23.8169736142946,2.974541706507343e-06,0.00010431336365497999
2025-08-18 13:47:00+00:00,JPM,50,290.28613646111273,3.625164740836918e-06,1.5067509016322246e-05
2025-08-18 13:47:00+00:00,KO,50,69.89509001969108,2.2818355704258454e-06,1.3083884989468014e-05
2025-08-18 13:47:00+00:00,META,50,761.503165685987,3.911297476525264e-06,3.3909174088194215e-05
2025-08-18 13:47:00+00:00,NFLX,-50,1235.7627996986225,7.2953860706619115e-06,-3.0762264122612536e-05
2025-08-18 13:47:00+00:00,NVDA,-50,182.38357385230364,1.0672593707008845e-06,-2.013605526169026e-05
2025-08-18 13:47:00+00:00,ORCL,-50,245.63614363856053,3.950484390169267e-06,-1.6943284378344102e-05
2025-08-18 13:47:00+00:00,PG,50,155.93843786782924,3.2545692961628994e-06,2.2272070021760715e-05
2025-08-18 13:47:00+00:00,TSLA,50,332.7421347016523,2.5106772514614645e-06,5.197971202679569e-05
2025-08-18 13:47:00+00:00,WMT,50,100.22028760715732,2.0409217454642476e-06,1.1092335751323762e-05
2025-08-18 13:48:00+00:00,AAPL,50,232.7335021549503,4.4721359549995795e-05,2.2307313276530505e-05
2025-08-18 13:48:00+00:00,AMD,50,177.91944183726076,2.9522874944129013e-06,1.780046771320822e-05
2025-08-18 13:48:00+00:00,CSCO,-50,66.53144856665129,2.5875647373549567e-06,-2.4425696241203014e-05
2025-08-18 13:48:00+00:00,GOOGL,-50,204.38287055448887,2.358849692591628e-06,-2.1950829629966002e-05
2025-08-18 13:48:00+00:00,INTC,50,23.771950904107907,2.974541706507343e-06,4.2118103801894135e-05
2025-08-18 13:48:00+00:00,META,50,762.4840063734418,3.911297476525264e-06,3.297032608285521e-05
2025-08-18 13:48:00+00:00,NFLX,-50,1236.4623957884976,7.2953860706619115e-06,-1.414982402683311e-05
2025-08-18 13:48:00+00:00,ORCL,-50,245.78607719664745,3.950484390169267e-06,-3.825052924293486e-05
2025-08-18 13:48:00+00:00,PG,50,156.0384942998734,3.2545692961628994e-06,1.812498014551819e-05
2025-08-18 13:48:00+00:00,TSLA,50,333.20235730734805,2.5106772514614645e-06,3.733130153290269e-05
2025-08-18 13:48:00+00:00,WMT,-50,100.07813415437153,2.0409217454642476e-06,-1.4668027362518934e-05
2025-08-18 13:49:00+00:00,AAPL,50,232.4033205648495,4.4721359549995795e-05,1.7832800823645453e-05
2025-08-18 13:49:00+00:00,AMD,50,177.51184252813107,2.9522874944129013e-06,2.2841903695781415e-05
2025-08-18 13:49:00+00:00,CSCO,-50,66.41660000609917,2.5875647373549567e-06,-1.378891826554371e-05
2025-08-18 13:49:00+00:00,INTC,50,23.86699799969849,2.974541706507343e-06,3.1850476106944344e-05
2025-08-18 13:49:00+00:00,META,50,763.3974913593487,3.911297476525264e-06,2.107221559144897e-05
2025-08-18 13:49:00+00:00,PG,50,156.07850771281022,3.2545692961628994e-06,1.9586545829986588e-05
2025-08-18 13:49:00+00:00,TSLA,50,332.80756673535535,2.5106772514614645e-06,4.02826430374178e-05
2025-08-18 13:49:00+00:00,WMT,-50,100.09812075830482,2.0409217454642476e-06,-2.935127038584693e-05
2025-08-18 13:50:00+00:00,AAPL,-50,231.97357627263932,4.4721359549995795e-05,-1.4693880673648661e-05
2025-08-18 13:50:00+00:00,AMD,-50,177.17084118711747,2.9522874944129013e-06,-1.0031650658600396e-05
2025-08-18 13:50:00+00:00,AMZN,-50,228.96005688686202,1.7573410953244439e-06,-1.5610708347558758e-05
2025-08-18 13:50:00+00:00,BAC,-50,47.23127875835466,2.0063321207983495e-06,-1.029436974480139e-05
2025-08-18 13:50:00+00:00,C,-50,93.9626525414895,3.6655001067178207e-06,-1.3121544031795198e-05
2025-08-18 13:50:00+00:00,CSCO,-50,66.45658081766379,2.5875647373549567e-06,-4.2977210443285463e-05
2025-08-18 13:50:00+00:00,DIS,-50,116.66116397493141,4.088803601487326e-06,-1.2005440802414428e-05
2025-08-18 13:50:00+00:00,GS,-50,727.8648410537464,8.275907174842627e-06,-3.186853442613444e-05
2025-08-18 13:50:00+00:00,JPM,-50,289.3391934281248,3.625164740836918e-06,-2.9697278531172888e-05
2025-08-18 13:50:00+00:00,META,50,762.2189192470415,3.911297476525264e-06,2.105733301336047e-05
2025-08-18 13:50:00+00:00,ORCL,-50,245.24634078929338,3.950484390169267e-06,-1.9156161619770526e-05
2025-08-18 13:50:00+00:00,PG,50,156.1685493417691,3.2545692961628994e-06,2.0642654106014968e-05
2025-08-18 13:50:00+00:00,WMT,-50,100.09972212680005,2.0409217454642476e-06,-3.419825223477943e-05
