Datetime,Adj Close,Close,High,Low,Open,Volume
,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO
2025-08-18 13:30:00+00:00,66.05999755859375,66.05999755859375,66.08999633789062,65.80000305175781,66.08000183105469,735782
2025-08-18 13:31:00+00:00,66.37000274658203,66.37000274658203,66.44000244140625,66.06500244140625,66.06999969482422,232740
2025-08-18 13:33:00+00:00,66.37000274658203,66.37000274658203,66.47000122070312,66.36000061035156,66.41000366210938,272850
2025-08-18 13:34:00+00:00,66.40499877929688,66.40499877929688,66.41500091552734,66.375,66.375,44902
2025-08-18 13:35:00+00:00,66.51010131835938,66.51010131835938,66.5199966430664,66.4000015258789,66.40499877929688,57126
2025-08-18 13:36:00+00:00,66.51000213623047,66.51000213623047,66.58499908447266,66.5,66.5199966430664,42172
2025-08-18 13:37:00+00:00,66.58999633789062,66.58999633789062,66.58999633789062,66.48999786376953,66.52999877929688,81919
2025-08-18 13:38:00+00:00,66.58489990234375,66.58489990234375,66.61000061035156,66.52349853515625,66.59500122070312,61733
2025-08-18 13:39:00+00:00,66.622802734375,66.622802734375,66.63999938964844,66.58489990234375,66.58499908447266,37510
2025-08-18 13:40:00+00:00,66.77999877929688,66.77999877929688,66.81999969482422,66.62999725341797,66.62999725341797,71786
2025-08-18 13:41:00+00:00,66.75,66.75,66.8499984741211,66.74500274658203,66.78350067138672,67205
2025-08-18 13:42:00+00:00,66.67980194091797,66.67980194091797,66.76719665527344,66.66500091552734,66.76719665527344,62183
2025-08-18 13:43:00+00:00,66.68000030517578,66.68000030517578,66.7300033569336,66.66500091552734,66.67500305175781,43843
2025-08-18 13:44:00+00:00,66.59010314941406,66.59010314941406,66.69499969482422,66.58999633789062,66.68000030517578,38734
2025-08-18 13:45:00+00:00,66.68000030517578,66.68000030517578,66.68000030517578,66.58499908447266,66.59500122070312,51197
2025-08-18 13:46:00+00:00,66.61499786376953,66.61499786376953,66.68499755859375,66.58999633789062,66.68000030517578,40301
2025-08-18 13:47:00+00:00,66.56999969482422,66.56999969482422,66.625,66.55999755859375,66.62000274658203,35707
2025-08-18 13:48:00+00:00,66.56490325927734,66.56490325927734,66.6050033569336,66.56439971923828,66.58999633789062,22068
2025-08-18 13:49:00+00:00,66.44999694824219,66.44999694824219,66.58999633789062,66.44529724121094,66.56999969482422,40494
2025-08-18 13:50:00+00:00,66.48999786376953,66.48999786376953,66.49500274658203,66.44000244140625,66.44499969482422,36987
2025-08-18 13:51:00+00:00,66.44999694824219,66.44999694824219,66.49500274658203,66.43499755859375,66.49500274658203,42434
2025-08-18 13:52:00+00:00,66.41300201416016,66.41300201416016,66.45999908447266,66.4000015258789,66.45500183105469,26503
2025-08-18 13:53:00+00:00,66.41000366210938,66.41000366210938,66.45500183105469,66.4000015258789,66.41300201416016,31372
2025-08-18 13:54:00+00:00,66.33999633789062,66.33999633789062,66.41000366210938,66.33999633789062,66.40299987792969,25373
2025-08-18 13:55:00+00:00,66.3499984741211,66.3499984741211,66.38500213623047,66.31999969482422,66.33999633789062,82693
2025-08-18 13:56:00+00:00,66.36000061035156,66.36000061035156,66.4000015258789,66.33999633789062,66.36000061035156,57971
2025-08-18 13:57:00+00:00,66.3550033569336,66.3550033569336,66.37999725341797,66.33499908447266,66.36000061035156,84452
2025-08-18 13:58:00+00:00,66.36000061035156,66.36000061035156,66.37999725341797,66.33000183105469,66.3499984741211,88010
2025-08-18 13:59:00+00:00,66.44999694824219,66.44999694824219,66.44999694824219,66.37000274658203,66.375,80157
2025-08-18 14:00:00+00:00,66.5199966430664,66.5199966430664,66.54499816894531,66.44000244140625,66.44499969482422,85863
2025-08-18 14:01:00+00:00,66.52999877929688,66.52999877929688,66.57499694824219,66.51000213623047,66.5250015258789,62955
2025-08-18 14:02:00+00:00,66.53710174560547,66.53710174560547,66.56999969482422,66.5199966430664,66.5416030883789,27996
2025-08-18 14:03:00+00:00,66.58999633789062,66.58999633789062,66.59500122070312,66.52999877929688,66.53500366210938,26466
2025-08-18 14:04:00+00:00,66.61000061035156,66.61000061035156,66.62000274658203,66.58000183105469,66.59420013427734,40748
2025-08-18 14:05:00+00:00,66.54499816894531,66.54499816894531,66.625,66.54000091552734,66.62000274658203,46433
2025-08-18 14:06:00+00:00,66.55500030517578,66.55500030517578,66.56500244140625,66.54499816894531,66.54499816894531,37904
2025-08-18 14:07:00+00:00,66.50499725341797,66.50499725341797,66.54499816894531,66.48999786376953,66.54499816894531,40742
2025-08-18 14:08:00+00:00,66.47000122070312,66.47000122070312,66.5199966430664,66.45999908447266,66.50499725341797,30472
2025-08-18 14:09:00+00:00,66.38999938964844,66.38999938964844,66.47000122070312,66.37000274658203,66.47000122070312,123451
2025-08-18 14:10:00+00:00,66.43499755859375,66.43499755859375,66.45999908447266,66.37999725341797,66.3949966430664,55364
2025-08-18 14:11:00+00:00,66.45999908447266,66.45999908447266,66.47000122070312,66.43000030517578,66.44000244140625,48129
2025-08-18 14:12:00+00:00,66.5,66.5,66.51499938964844,66.45999908447266,66.47000122070312,33894
2025-08-18 14:13:00+00:00,66.51000213623047,66.51000213623047,66.5199966430664,66.48999786376953,66.50499725341797,29689
2025-08-18 14:14:00+00:00,66.56500244140625,66.56500244140625,66.56999969482422,66.5199966430664,66.5250015258789,22937
2025-08-18 14:15:00+00:00,66.57499694824219,66.57499694824219,66.57510375976562,66.5199966430664,66.56999969482422,49354
2025-08-18 14:16:00+00:00,66.70999908447266,66.70999908447266,66.71499633789062,66.58000183105469,66.58000183105469,79396
2025-08-18 14:17:00+00:00,66.70500183105469,66.70500183105469,66.7300033569336,66.69499969482422,66.7135009765625,42418
2025-08-18 14:18:00+00:00,66.69000244140625,66.69000244140625,66.71199798583984,66.68000030517578,66.70500183105469,37760
