Datetime,Adj Close,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2025-08-18 13:30:00+00:00,231.85989379882812,231.85989379882812,232.05999755859375,231.64999389648438,231.77999877929688,1316527
2025-08-18 13:31:00+00:00,232.19000244140625,232.19000244140625,232.19000244140625,231.6999969482422,231.8249969482422,210918
2025-08-18 13:33:00+00:00,232.19000244140625,232.19000244140625,232.2100067138672,231.3699951171875,231.71499633789062,550835
2025-08-18 13:34:00+00:00,231.95309448242188,231.95309448242188,232.4600067138672,231.89999389648438,232.1699981689453,249307
2025-08-18 13:35:00+00:00,231.42999267578125,231.42999267578125,231.9600067138672,231.33999633789062,231.93499755859375,145396
2025-08-18 13:36:00+00:00,231.48500061035156,231.48500061035156,231.58450317382812,231.360107421875,231.39999389648438,92216
2025-08-18 13:37:00+00:00,231.44500732421875,231.44500732421875,231.60000610351562,231.3800048828125,231.47000122070312,76707
2025-08-18 13:38:00+00:00,231.5948944091797,231.5948944091797,231.72999572753906,231.47000122070312,231.47999572753906,98411
2025-08-18 13:39:00+00:00,232.04420471191406,232.04420471191406,232.1383056640625,231.58999633789062,231.58999633789062,118318
2025-08-18 13:40:00+00:00,231.86500549316406,231.86500549316406,232.1199951171875,231.6699981689453,232.0500030517578,151693
2025-08-18 13:41:00+00:00,231.55540466308594,231.55540466308594,231.97999572753906,231.5500946044922,231.818603515625,121323
2025-08-18 13:42:00+00:00,231.69000244140625,231.69000244140625,231.69000244140625,231.44000244140625,231.5447998046875,107427
2025-08-18 13:43:00+00:00,231.7548065185547,231.7548065185547,231.9199981689453,231.6999969482422,231.6999969482422,81545
2025-08-18 13:44:00+00:00,232.0500030517578,232.0500030517578,232.2449951171875,231.80999755859375,231.80999755859375,88928
2025-08-18 13:45:00+00:00,232.44000244140625,232.44000244140625,232.44000244140625,231.8300018310547,232.0,143545
2025-08-18 13:46:00+00:00,232.29010009765625,232.29010009765625,232.41000366210938,232.1927032470703,232.39990234375,96666
2025-08-18 13:47:00+00:00,232.2899932861328,232.2899932861328,232.41000366210938,232.21499633789062,232.2899932861328,80984
2025-08-18 13:48:00+00:00,232.60679626464844,232.60679626464844,232.6300048828125,232.2550048828125,232.2899932861328,134317
2025-08-18 13:49:00+00:00,232.27679443359375,232.27679443359375,232.72999572753906,232.25,232.61619567871094,131036
2025-08-18 13:50:00+00:00,232.10000610351562,232.10000610351562,232.36000061035156,232.0399932861328,232.25750732421875,157754
2025-08-18 13:51:00+00:00,232.22500610351562,232.22500610351562,232.2899932861328,232.03500366210938,232.08999633789062,128081
2025-08-18 13:52:00+00:00,232.16000366210938,232.16000366210938,232.27000427246094,231.99339294433594,232.19039916992188,99188
2025-08-18 13:53:00+00:00,232.21499633789062,232.21499633789062,232.3000030517578,232.11000061035156,232.14999389648438,63202
2025-08-18 13:54:00+00:00,231.99989318847656,231.99989318847656,232.2100067138672,231.89999389648438,232.2100067138672,122992
2025-08-18 13:55:00+00:00,232.07000732421875,232.07000732421875,232.23989868164062,231.9499969482422,231.99000549316406,107593
2025-08-18 13:56:00+00:00,232.36000061035156,232.36000061035156,232.3699951171875,232.0399932861328,232.05999755859375,98583
2025-08-18 13:57:00+00:00,232.0500030517578,232.0500030517578,232.49879455566406,232.0500030517578,232.38499450683594,101190
2025-08-18 13:58:00+00:00,232.24000549316406,232.24000549316406,232.2799072265625,231.97000122070312,232.0500030517578,104768
2025-08-18 13:59:00+00:00,232.35000610351562,232.35000610351562,232.47000122070312,232.13999938964844,232.25,132135
2025-08-18 14:00:00+00:00,232.32009887695312,232.32009887695312,232.3800048828125,232.14999389648438,232.35000610351562,128799
2025-08-18 14:01:00+00:00,232.4949951171875,232.4949951171875,232.52999877929688,232.18499755859375,232.3300018310547,118411
2025-08-18 14:02:00+00:00,232.51499938964844,232.51499938964844,232.5500030517578,232.2899932861328,232.48719787597656,110391
2025-08-18 14:03:00+00:00,232.64500427246094,232.64500427246094,232.7050018310547,232.5,232.5,133159
2025-08-18 14:04:00+00:00,232.82000732421875,232.82000732421875,233.0,232.59030151367188,232.66000366210938,300344
2025-08-18 14:05:00+00:00,232.77999877929688,232.77999877929688,232.83999633789062,232.6750030517578,232.8300018310547,92748
2025-08-18 14:06:00+00:00,232.82000732421875,232.82000732421875,232.91400146484375,232.74009704589844,232.78990173339844,104374
2025-08-18 14:07:00+00:00,233.00999450683594,233.00999450683594,233.1199951171875,232.77999877929688,232.8249969482422,150897
2025-08-18 14:08:00+00:00,232.69000244140625,232.69000244140625,233.05999755859375,232.69000244140625,233.0,104412
2025-08-18 14:09:00+00:00,232.4199981689453,232.4199981689453,232.65989685058594,232.4199981689453,232.63999938964844,70234
2025-08-18 14:10:00+00:00,232.0850067138672,232.0850067138672,232.41000366210938,231.9010009765625,232.41000366210938,207624
2025-08-18 14:11:00+00:00,231.94000244140625,231.94000244140625,232.1199951171875,231.63999938964844,232.0399932861328,200893
2025-08-18 14:12:00+00:00,231.93499755859375,231.93499755859375,232.08999633789062,231.83999633789062,231.94000244140625,153982
2025-08-18 14:13:00+00:00,231.79100036621094,231.79100036621094,232.00999450683594,231.66009521484375,231.93499755859375,119929
2025-08-18 14:14:00+00:00,231.5500030517578,231.5500030517578,231.8000030517578,231.50999450683594,231.77999877929688,132873
2025-08-18 14:15:00+00:00,231.66000366210938,231.66000366210938,231.67999267578125,231.52999877929688,231.5749969482422,123952
2025-08-18 14:16:00+00:00,231.33009338378906,231.33009338378906,231.6699981689453,231.24000549316406,231.6510009765625,226810
2025-08-18 14:17:00+00:00,231.1649932861328,231.1649932861328,231.42999267578125,231.1649932861328,231.31500244140625,123141
2025-08-18 14:18:00+00:00,231.1300048828125,231.1300048828125,231.24000549316406,231.08999633789062,231.16000366210938,113019
2025-08-18 14:19:00+00:00,231.13999938964844,231.13999938964844,231.25999450683594,231.07449340820312,231.11500549316406,129618
2025-08-18 14:20:00+00:00,231.07000732421875,231.07000732421875,231.2050018310547,231.02000427246094,231.13999938964844,147596
2025-08-18 14:21:00+00:00,231.14999389648438,231.14999389648438,231.3000030517578,231.10000610351562,231.10499572753906,155316
2025-08-18 14:22:00+00:00,231.16000366210938,231.16000366210938,231.27999877929688,231.09840393066406,231.14999389648438,125838
2025-08-18 14:23:00+00:00,231.5399932861328,231.5399932861328,231.5399932861328,231.05999755859375,231.1750030517578,145279
2025-08-18 14:24:00+00:00,231.6894989013672,231.6894989013672,231.72999572753906,231.47999572753906,231.5399932861328,163932
2025-08-18 14:25:00+00:00,231.47500610351562,231.47500610351562,231.7429962158203,231.42999267578125,231.68499755859375,81004
2025-08-18 14:26:00+00:00,231.4499969482422,231.4499969482422,231.54969787597656,231.3511962890625,231.47000122070312,58136
2025-08-18 14:27:00+00:00,231.5308074951172,231.5308074951172,231.64999389648438,231.4199981689453,231.4429931640625,74121
2025-08-18 14:28:00+00:00,230.97500610351562,230.97500610351562,231.5399932861328,230.97000122070312,231.53500366210938,246702
2025-08-18 14:29:00+00:00,230.66000366210938,230.66000366210938,231.0800018310547,230.61000061035156,230.97500610351562,193411
2025-08-18 14:30:00+00:00,230.7801971435547,230.7801971435547,230.8300018310547,230.3699951171875,230.6199951171875,158001
2025-08-18 14:31:00+00:00,230.99249267578125,230.99249267578125,231.08990478515625,230.78030395507812,230.7899932861328,136319
2025-08-18 14:32:00+00:00,230.9199981689453,230.9199981689453,231.11000061035156,230.8509979248047,230.9949951171875,101220
2025-08-18 14:33:00+00:00,230.83999633789062,230.83999633789062,230.99000549316406,230.75999450683594,230.90499877929688,82023
2025-08-18 14:34:00+00:00,231.0500946044922,231.0500946044922,231.14999389648438,230.8300018310547,230.83999633789062,79694
2025-08-18 14:35:00+00:00,230.918701171875,230.918701171875,231.0399932861328,230.7384033203125,231.0399932861328,73108
2025-08-18 14:36:00+00:00,230.8249969482422,230.8249969482422,231.03500366210938,230.80999755859375,230.91000366210938,78615
2025-08-18 14:37:00+00:00,230.94000244140625,230.94000244140625,230.99000549316406,230.75,230.8249969482422,124471
2025-08-18 14:38:00+00:00,230.91000366210938,230.91000366210938,231.0800018310547,230.88999938964844,230.9407958984375,81307
2025-08-18 14:39:00+00:00,230.625,230.625,230.97500610351562,230.5800018310547,230.9149932861328,79711
