Date,Adj Close,Close,High,Low,Open,Volume
,WMT,WMT,WMT,WMT,WMT,WMT
2018-01-02,28.97336196899414,32.86333465576172,33.26333236694336,32.84000015258789,33.099998474121094,30451500
2018-01-03,29.226093292236328,33.150001525878906,33.33333206176758,32.92333221435547,32.95000076293945,26710800
2018-01-04,29.25254249572754,33.18000030517578,33.2599983215332,32.970001220703125,33.18000030517578,20491200
2018-01-05,29.425928115844727,33.37666702270508,33.459999084472656,33.20333480834961,33.21333312988281,21852000
2018-01-08,29.86086082458496,33.869998931884766,33.91666793823242,33.4033317565918,33.41666793823242,26531700
2018-01-09,29.502336502075195,33.46333312988281,34.116668701171875,33.436668395996094,34.0099983215332,21938100
2018-01-10,29.29074478149414,33.223331451416016,33.29666519165039,32.84333419799805,33.25,23791200
2018-01-11,29.393604278564453,33.34000015258789,33.483333587646484,32.926666259765625,33.233333587646484,19613100
2018-01-12,29.643390655517578,33.62333297729492,33.813331604003906,33.43333435058594,33.46333312988281,20853600
2018-01-16,29.590497970581055,33.563331604003906,33.970001220703125,33.4466667175293,33.779998779296875,21512100
2018-01-17,30.181196212768555,34.233333587646484,34.313331604003906,33.56666564941406,33.71666717529297,26045700
2018-01-18,30.651390075683594,34.766666412353516,34.97999954223633,34.540000915527344,34.913333892822266,36923700
2018-01-19,30.736621856689453,34.86333465576172,34.97666549682617,34.5533332824707,34.880001068115234,25135800
2018-01-22,30.989349365234375,35.150001525878906,35.150001525878906,34.68000030517578,34.83333206176758,21924900
2018-01-23,31.12160301208496,35.29999923706055,35.383331298828125,34.856666564941406,35.0966682434082,24863400
2018-01-24,31.089271545410156,35.26333236694336,35.47999954223633,34.939998626708984,35.45000076293945,20469300
2018-01-25,31.327314376831055,35.53333282470703,35.60333251953125,35.28333282470703,35.28333282470703,17571300
2018-01-26,31.853351593017578,36.130001068115234,36.13666534423828,35.560001373291016,35.66666793823242,20358900
2018-01-29,32.19424819946289,36.516666412353516,36.65999984741211,35.996665954589844,36.03666687011719,25065600
2018-01-30,31.659378051757812,35.90999984741211,36.45333480834961,35.71666717529297,36.380001068115234,27541500
2018-01-31,31.327314376831055,35.53333282470703,36.060001373291016,35.356666564941406,35.92333221435547,29438400
2018-02-01,31.00992774963379,35.17333221435547,35.52000045776367,35.060001373291016,35.31999969482422,19160400
2018-02-02,30.704301834106445,34.82666778564453,35.4900016784668,34.71666717529297,35.04999923706055,27759300
2018-02-05,29.414175033569336,33.36333465576172,34.869998931884766,32.36333465576172,34.46666717529297,37684800
2018-02-06,29.652217864990234,33.633331298828125,33.69333267211914,32.41666793823242,32.54666519165039,49241400
2018-02-07,30.225278854370117,34.28333282470703,34.86333465576172,33.336666107177734,33.5,33495600
2018-02-08,29.393604278564453,33.34000015258789,34.49333190917969,33.33333206176758,34.40999984741211,41925300
2018-02-09,29.20257568359375,33.12333297729492,33.70000076293945,32.143333435058594,33.5099983215332,42553800
2018-02-12,29.25547981262207,33.18333435058594,33.483333587646484,32.93333435058594,33.37666702270508,27405300
2018-02-13,29.67572593688965,33.65999984741211,33.7400016784668,33.11000061035156,33.11000061035156,19868400
2018-02-14,29.887311935424805,33.900001525878906,34.08333206176758,33.4033317565918,33.619998931884766,21922800
2018-02-15,30.336946487426758,34.40999984741211,34.54666519165039,33.94333267211914,34.18333435058594,22484700
2018-02-16,30.792461395263672,34.926666259765625,34.97999954223633,33.99333190917969,34.36333465576172,48192900
2018-02-20,27.65678596496582,31.3700008392334,32.64666748046875,31.366666793823242,32.33000183105469,156265500
2018-02-21,26.895641326904297,30.50666618347168,31.780000686645508,30.413333892822266,31.703332901000977,148511100
2018-02-22,27.26299476623535,30.92333221435547,31.1299991607666,30.43666648864746,30.476667404174805,61095000
2018-02-23,27.298255920410156,30.963333129882812,31.163333892822266,30.586666107177734,30.959999084472656,38374500
2018-02-26,27.3658504486084,31.040000915527344,31.266666412353516,30.739999771118164,30.96666717529297,44097900
2018-02-27,26.895641326904297,30.50666618347168,31.239999771118164,30.503332138061523,31.209999084472656,40128300
2018-02-28,26.451892852783203,30.003332138061523,30.700000762939453,30.0,30.666667938232422,42431100
2018-03-01,26.178579330444336,29.69333267211914,30.059999465942383,29.23666763305664,30.05666732788086,56728800
2018-03-02,26.08748435974121,29.59000015258789,29.633333206176758,29.079999923706055,29.09000015258789,57130200
