Datetime,Adj Close,Close,High,Low,Open,Volume
,GS,GS,GS,GS,GS,GS
2025-08-18 13:30:00+00:00,728.7949829101562,728.7949829101562,729.989990234375,725.3900146484375,729.5,25365
2025-08-18 13:31:00+00:00,727.5,727.5,729.0700073242188,727.5,728.7949829101562,8722
2025-08-18 13:32:00+00:00,728.5,728.5,729.0,728.1240234375,728.2750244140625,8368
2025-08-18 13:33:00+00:00,729.3099975585938,729.3099975585938,729.5416870117188,728.0750122070312,729.5416870117188,4957
2025-08-18 13:34:00+00:00,729.9899291992188,729.9899291992188,729.9899291992188,728.2471923828125,728.2471923828125,1491
2025-08-18 13:35:00+00:00,729.3963012695312,729.3963012695312,729.3963012695312,729.219970703125,729.219970703125,1155
2025-08-18 13:36:00+00:00,730.0800170898438,730.0800170898438,730.3599853515625,729.280029296875,729.719970703125,6040
2025-08-18 13:37:00+00:00,729.8400268554688,729.8400268554688,730.0905151367188,729.780029296875,730.0905151367188,1075
2025-08-18 13:38:00+00:00,728.97998046875,728.97998046875,729.5297241210938,728.3900146484375,729.5297241210938,3699
2025-08-18 13:39:00+00:00,728.7647705078125,728.7647705078125,728.7647705078125,728.3674926757812,728.3674926757812,758
2025-08-18 13:40:00+00:00,729.1950073242188,729.1950073242188,729.5999145507812,728.6300048828125,728.6300048828125,3503
2025-08-18 13:41:00+00:00,729.469970703125,729.469970703125,729.469970703125,728.8049926757812,728.8049926757812,1968
2025-08-18 13:42:00+00:00,729.6500244140625,729.6500244140625,729.6500244140625,729.6500244140625,729.6500244140625,1118
2025-08-18 13:43:00+00:00,729.739990234375,729.739990234375,729.739990234375,729.739990234375,729.739990234375,1050
2025-08-18 13:44:00+00:00,730.1699829101562,730.1699829101562,730.1799926757812,730.1699829101562,730.1799926757812,649
2025-08-18 13:45:00+00:00,730.4199829101562,730.4199829101562,730.5800170898438,730.0999755859375,730.3599853515625,4956
2025-08-18 13:46:00+00:00,730.75,730.75,730.8400268554688,730.3599853515625,730.3599853515625,2123
2025-08-18 13:47:00+00:00,730.85498046875,730.85498046875,731.1599731445312,730.8049926757812,730.85498046875,2911
2025-08-18 13:48:00+00:00,730.4096069335938,730.4096069335938,730.4096069335938,730.0599975585938,730.0599975585938,2385
2025-08-18 13:49:00+00:00,729.02001953125,729.02001953125,730.3400268554688,729.02001953125,729.2501220703125,3427
2025-08-18 13:50:00+00:00,728.2349853515625,728.2349853515625,729.0,728.2349853515625,729.0,3306
2025-08-18 13:51:00+00:00,728.0900268554688,728.0900268554688,728.0999755859375,727.72998046875,728.02001953125,2501
2025-08-18 13:52:00+00:00,727.6699829101562,727.6699829101562,727.72998046875,727.6500244140625,727.6500244140625,1244
2025-08-18 13:53:00+00:00,727.8800048828125,727.8800048828125,727.9000244140625,727.344970703125,727.3800048828125,3506
2025-08-18 13:54:00+00:00,727.8469848632812,727.8469848632812,727.8469848632812,727.7899780273438,727.7899780273438,502
2025-08-18 13:55:00+00:00,726.7100219726562,726.7100219726562,727.77001953125,726.4600219726562,727.77001953125,4188
2025-08-18 13:56:00+00:00,725.849609375,725.849609375,726.3900146484375,725.849609375,726.3900146484375,4577
2025-08-18 13:57:00+00:00,726.239990234375,726.239990234375,726.239990234375,725.510009765625,725.510009765625,4490
2025-08-18 13:58:00+00:00,724.8499755859375,724.8499755859375,726.25,724.8499755859375,725.8419189453125,6780
2025-08-18 13:59:00+00:00,724.6400146484375,724.6400146484375,724.9899291992188,723.8701782226562,724.7000122070312,20964
2025-08-18 14:00:00+00:00,724.864990234375,724.864990234375,725.8461303710938,724.864990234375,725.0,2338
2025-08-18 14:01:00+00:00,725.3400268554688,725.3400268554688,725.3400268554688,724.6500854492188,724.9249877929688,2444
2025-08-18 14:02:00+00:00,724.6500854492188,724.6500854492188,725.1074829101562,724.6500854492188,725.0,3407
2025-08-18 14:04:00+00:00,725.4299926757812,725.4299926757812,725.93310546875,725.3900146484375,725.47998046875,1972
2025-08-18 14:05:00+00:00,725.2899780273438,725.2899780273438,725.97998046875,725.2899780273438,725.7449951171875,2484
2025-08-18 14:06:00+00:00,725.4199829101562,725.4199829101562,725.5449829101562,725.3200073242188,725.5399780273438,2180
2025-08-18 14:07:00+00:00,725.02001953125,725.02001953125,725.280029296875,725.0,725.280029296875,3994
2025-08-18 14:08:00+00:00,725.2999877929688,725.2999877929688,725.2999877929688,725.0999755859375,725.1799926757812,4073
2025-08-18 14:09:00+00:00,725.719970703125,725.719970703125,725.77001953125,725.0999755859375,725.0999755859375,1288
2025-08-18 14:10:00+00:00,725.739990234375,725.739990234375,726.1199951171875,725.3800048828125,725.3800048828125,4005
2025-08-18 14:11:00+00:00,725.739990234375,725.739990234375,726.1199951171875,725.739990234375,726.1199951171875,2043
2025-08-18 14:13:00+00:00,726.219970703125,726.219970703125,726.219970703125,725.9600219726562,725.9600219726562,5179
2025-08-18 14:14:00+00:00,726.8400268554688,726.8400268554688,726.8400268554688,726.7675170898438,726.7675170898438,628
2025-08-18 14:15:00+00:00,726.1699829101562,726.1699829101562,726.52001953125,726.0999755859375,726.52001953125,5178
2025-08-18 14:17:00+00:00,727.25,727.25,727.25,727.0,727.0,1832
2025-08-18 14:18:00+00:00,726.8599853515625,726.8599853515625,727.46337890625,726.8200073242188,727.239990234375,1651
2025-08-18 14:19:00+00:00,726.548583984375,726.548583984375,727.1199951171875,726.548583984375,727.0499877929688,2781
2025-08-18 14:20:00+00:00,726.9600219726562,726.9600219726562,726.9600219726562,726.8099975585938,726.8300170898438,1742
2025-08-18 14:21:00+00:00,726.8900146484375,726.8900146484375,726.8900146484375,726.5999755859375,726.8099975585938,3279
2025-08-18 14:22:00+00:00,726.989990234375,726.989990234375,726.989990234375,726.8170776367188,726.8170776367188,1252
2025-08-18 14:23:00+00:00,726.7999877929688,726.7999877929688,727.260009765625,726.5800170898438,727.14501953125,4919
2025-08-18 14:24:00+00:00,727.1099853515625,727.1099853515625,727.1199951171875,727.1099853515625,727.1199951171875,1349
2025-08-18 14:25:00+00:00,727.3300170898438,727.3300170898438,727.3300170898438,727.1900024414062,727.1900024414062,1119
2025-08-18 14:26:00+00:00,727.1099853515625,727.1099853515625,727.5800170898438,727.1099853515625,727.5800170898438,1120
2025-08-18 14:27:00+00:00,727.1500244140625,727.1500244140625,727.1500244140625,727.1500244140625,727.1500244140625,610
2025-08-18 14:28:00+00:00,726.4500122070312,726.4500122070312,727.3599853515625,726.4500122070312,727.3599853515625,6121
2025-08-18 14:29:00+00:00,726.77001953125,726.77001953125,726.77001953125,725.9600219726562,726.0850219726562,4685
2025-08-18 14:30:00+00:00,726.135009765625,726.135009765625,726.25,726.135009765625,726.25,759
2025-08-18 14:31:00+00:00,725.9733276367188,725.9733276367188,725.9733276367188,725.9099731445312,725.9099731445312,883
2025-08-18 14:32:00+00:00,726.469970703125,726.469970703125,726.469970703125,726.0,726.1099853515625,1559
2025-08-18 14:33:00+00:00,727.0700073242188,727.0700073242188,727.0700073242188,726.4818115234375,726.7999877929688,1402
2025-08-18 14:34:00+00:00,727.2100219726562,727.2100219726562,727.2100219726562,727.0855712890625,727.0855712890625,29108
2025-08-18 14:35:00+00:00,727.0435180664062,727.0435180664062,727.0435180664062,727.0435180664062,727.0435180664062,634
2025-08-18 14:36:00+00:00,727.5599975585938,727.5599975585938,727.5599975585938,727.219970703125,727.219970703125,997
2025-08-18 14:37:00+00:00,727.8599853515625,727.8599853515625,727.8599853515625,727.5800170898438,727.5800170898438,3053
2025-08-18 14:38:00+00:00,727.7100219726562,727.7100219726562,728.0599975585938,727.7000122070312,727.7000122070312,1842
2025-08-18 14:40:00+00:00,727.9149780273438,727.9149780273438,727.9149780273438,727.7692260742188,727.7692260742188,714
2025-08-18 14:41:00+00:00,728.3200073242188,728.3200073242188,728.3200073242188,728.010009765625,728.010009765625,797
2025-08-18 14:42:00+00:00,728.2100219726562,728.2100219726562,728.2100219726562,728.2000122070312,728.2000122070312,1051
2025-08-18 14:43:00+00:00,728.4099731445312,728.4099731445312,728.4099731445312,728.4099731445312,728.4099731445312,1900
2025-08-18 14:44:00+00:00,728.0050048828125,728.0050048828125,728.6475219726562,728.0050048828125,728.6475219726562,1347
2025-08-18 14:45:00+00:00,727.6300048828125,727.6300048828125,727.6300048828125,727.52001953125,727.52001953125,1915
2025-08-18 14:46:00+00:00,726.9500122070312,726.9500122070312,727.1599731445312,726.9500122070312,727.1599731445312,1688
2025-08-18 14:47:00+00:00,726.739990234375,726.739990234375,726.9000244140625,726.010009765625,726.9000244140625,3949
2025-08-18 14:48:00+00:00,727.0050048828125,727.0050048828125,727.0050048828125,726.739990234375,726.739990234375,638
2025-08-18 14:49:00+00:00,726.4400024414062,726.4400024414062,726.4400024414062,726.4400024414062,726.4400024414062,551
2025-08-18 14:50:00+00:00,727.9400024414062,727.9400024414062,727.9550170898438,727.510009765625,727.7000122070312,1179
2025-08-18 14:51:00+00:00,727.6400146484375,727.6400146484375,727.9400024414062,727.4099731445312,727.9400024414062,1595
2025-08-18 14:52:00+00:00,728.2000122070312,728.2000122070312,728.25,727.35009765625,727.35009765625,3881
2025-08-18 14:53:00+00:00,728.6900024414062,728.6900024414062,728.6900024414062,728.25,728.25,877
2025-08-18 14:54:00+00:00,729.1199951171875,729.1199951171875,729.1199951171875,728.3200073242188,728.4080200195312,3185
